ID,作物名称,种质名称,科名,属名,种名或亚种名,来源地,原产国,原产省,原产地,资源类型,主要特性,生育周期,海拔,经度,纬度,鉴定试验地点,土壤类型,生态系统类型,年均温度,年均降雨量,抗旱性鉴定结果,保存单位,保存资源类型,保存方式,实物状态,共享方式,获取途径,联系方式
YAAS1124,油菜,12XS265-8-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@559.com"
YAAS1125,油菜,12XS274-1-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@560.com"
YAAS1126,油菜,12XS274-2-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@561.com"
YAAS1127,油菜,12XS274-4-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@562.com"
YAAS1128,油菜,12XS274-5-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@563.com"
YAAS1129,油菜,12XS274-6-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@564.com"
YAAS1130,油菜,12XS274-7-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@565.com"
YAAS1131,油菜,12XS274-8-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@566.com"
YAAS1132,油菜,花油3号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@567.com"
YAAS1133,油菜,花油5号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@568.com"
YAAS1134,油菜,花油6号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@569.com"
YAAS1135,油菜,花油7号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@570.com"
YAAS1136,油菜,花油8号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@571.com"
YAAS1137,油菜,花油9号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期中等,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@572.com"
YAAS1138,油菜,云油杂2号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期极强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@573.com"
YAAS1139,油菜,云油杂10号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期极强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@574.com"
YAAS1140,油菜,云油双1号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@575.com"
YAAS1141,油菜,云油双2号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@576.com"
YAAS1142,油菜,早熟1号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@577.com"
YAAS1143,油菜,云花油23号,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品种,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@578.com"
YAAS1144,油菜,094581-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@579.com"
YAAS1145,油菜,094560-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@580.com"
YAAS1146,油菜,094564-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@581.com"
YAAS1147,油菜,12XS242-5-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@582.com"
YAAS1148,油菜,12XS247-6,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@583.com"
YAAS1149,油菜,12XS247-3-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@584.com"
YAAS1150,油菜,12XS242-4-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@585.com"
YAAS1151,油菜,12XS247-6-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@586.com"
YAAS1152,油菜,12XS247-8-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@587.com"
YAAS1153,油菜,12XS256-6-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@588.com"
YAAS1154,油菜,12XS256-7-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@589.com"
YAAS1155,油菜,12XS256-1-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@590.com"
YAAS1156,油菜,12XS256-2-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@591.com"
YAAS1157,油菜,12XS256-3-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@592.com"
YAAS1158,油菜,12XS265-7-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期中等,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@593.com"
YAAS1159,油菜,12XS265-9-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@594.com"
YAAS1160,油菜,12XS274-3-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极弱,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@595.com"
YAAS1161,油菜,12XS282-1-2,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期中等,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@596.com"
YAAS1162,油菜,12XS282-2-1,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期极强,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@597.com"
YAAS1163,油菜,12XS282-3-3,Cruciferae(十字花科),Brassica（芸薹属）,Brassica napus （甘蓝型油菜）和Brassica juncea L.）（芥菜型油菜）杂交后代,云南,中国,云南,昆明,品系,,一年生,,,,云南,砂壤,旱地,,,薹花期,云南省农业科学院经济作物研究所,种子,库,好,合作研究,现场获取,"原小燕，云南省农科院经作所，650205,65893842，yuanxiaoyan69604@598.com"
